,product_name,review_title,review_body,review_rating,review_date,user_username,user_profile_url,verified_purchase
63,PlayStation 5 Console,"Great console, if you can actually buy it.","I bought my Playstaion console through the Amazon Warehouse, and after several weeks I can safely say that it was well worth the money I paid. I was lucky enough to purchase this console just below retail after two years of trying to purchase one since I refused to pay scalper prices. If you were in a similar position to me I encourage you to wait because paying hundreds of dollars more is not worth it. I paid for my console at $420, and I believe thats a fair price for this console. Amazon Warehouse occasionally posts this console for sale, so if its possible for you I highly encourage you to try and camp the page in hopes that you'll be able to secure one under retail.",5.0 out of 5 stars,"June 24, 2022",JS,https://www.amazon.com/gp/profile/amzn1.account.AGRNMCA2IQLVMRQFZ7THB4HY3T5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
64,PlayStation 5 Console,Excelente,"La verdad no desepciona, muy buenos juegos, sin embargo no se porque son mas caros.",5.0 out of 5 stars,"September 1, 2022",Daniel Gabrie,https://www.amazon.com/gp/profile/amzn1.account.AE7A6IA3XOQOLTEINZ4N767ZQEEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
65,PlayStation 5 Console,So happy to have PS5,"Very happy with the PS5, been on the ps4 and it definately is a better upgrade.  Though the PS4 is nice except for some reason I have no idea why, the build was all wrong.  Disappointing; the PS4 will have heating problems when it comes to high graphics, not enough ram for what it was meant for, just seems odd that they be cheap on the  ram.  Anyway its why PS4 pulls so much heat it pulls from the video RAM.  The PS5 soooo happy.",5.0 out of 5 stars,"July 24, 2022",S. Warren,https://www.amazon.com/gp/profile/amzn1.account.AGE4MJI4ACCVR2HUDBPA27GVIZFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
66,PlayStation 5 Console,Great. Got in 3 weeks.,"No complaints. I was able to purchase via ""invitation"" about 3 weeks after submitting a request.Received the unit about 4 days after that.Perfect condition. Works great. Beautiful.",5.0 out of 5 stars,"August 25, 2022",Mike A,https://www.amazon.com/gp/profile/amzn1.account.AGF7O5UEQORU7I7WL6334MA7ZYLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
67,PlayStation 5 Console,gracias ..,estoy muy feliz,5.0 out of 5 stars,"September 9, 2022",mario,https://www.amazon.com/gp/profile/amzn1.account.AF6M2FSEYYDFVKNHNOBXQ2GILHCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
68,PlayStation 5 Console,"Great, As described A++++","Great, As described A++++",5.0 out of 5 stars,"September 6, 2022",Paul,https://www.amazon.com/gp/profile/amzn1.account.AHDZW4YPQA5A4HQCVZ3L2SQ2YQUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
69,PlayStation 5 Console,Surprised,Didn’t think it was true but Amazon came through greatly appreciate it.,5.0 out of 5 stars,"August 29, 2022",Darren Torres,https://www.amazon.com/gp/profile/amzn1.account.AG3UI3Q3NWDVQWMSOHMWJP4KRZBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
70,PlayStation 5 Console,It's a PS5,I like.,5.0 out of 5 stars,"September 5, 2022",David Kim,https://www.amazon.com/gp/profile/amzn1.account.AFATDW2NF7FPHEDPTV22MWCIVR5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
71,PlayStation 5 Console,Most important for me was the service camp on time as I was told,On time and love the system couldn’t ask for more,5.0 out of 5 stars,"August 31, 2022",Nery Zuniga,https://www.amazon.com/gp/profile/amzn1.account.AFZD67H62PSKPRBWUKJ74HSZXEKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
72,PlayStation 5 Console,The PlayStation to End All PlayStations (for now),"Fast, powerful, and beautiful. A few quick thoughts as you skim reviews:1. Controller is amazing. As someone who played Xbox exclusively for over ten years, I was skeptical - but I love it. The precision of the force feedback, the speaker/microphone combination, and the adaptive triggers are great fun and contribute to the immersive factor.2. Don’t sleep on the pre-installed Astro’s Playground. It’s been since the pre-N64 years that a console actually came WITH a game. It’s included. It’s fun. Play it.3. It’s laughably huge. As you’ll see if the photo, there was barely enough room in my cabinet for it. I had to alter the cabinet to allow for airflow. Measure and prepare.4. Get an certified HDMI 2.1 cable. Don’t trust the one it ships with, as I’ve read multiple reports that’s it’s not a true 2.1 cable.",5.0 out of 5 stars,"June 13, 2022",Scott D,https://www.amazon.com/gp/profile/amzn1.account.AETJSXYNWHYHA6FEKAJCZFAVYZKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
73,PlayStation 5 Console,WORTH,Been trying to purchase this forever but the price was always too much.  Didn’t like that I had to apply and he approved in order to purchase. Glad I did.  It was worth it to see the excitement in my granddaughter’s face,5.0 out of 5 stars,"August 10, 2022",Adelle Dyett,https://www.amazon.com/gp/profile/amzn1.account.AHNVIL3KUGN6OREVVTRGM2E6F4YA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
74,PlayStation 5 Console,"Its a ps5, what do you expect...........5 Stars","Its a ps5, what do you expect...........5 Stars",5.0 out of 5 stars,"August 27, 2022",Allan,https://www.amazon.com/gp/profile/amzn1.account.AHKJX4T3JXNDLVO4L4LMJ57M7VAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
75,PlayStation 5 Console,Awesome!! Second one I own!,Best system there is for video games!!! This is my second purchase of a ps5 and man these are great systems!,5.0 out of 5 stars,"August 20, 2022",Infinity21,https://www.amazon.com/gp/profile/amzn1.account.AFBNKUB5J6VIFRLOS4QW6442KGOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
76,PlayStation 5 Console,I love it!,Love it!,5.0 out of 5 stars,"September 1, 2022",Yifei Song,https://www.amazon.com/gp/profile/amzn1.account.AER3FECERQ6LSJHOUD6NPBP3CWUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
77,PlayStation 5 Console,I’m in the club!,"I was invited to buy this by Amazon and jumped all over it! I’m so stoked! I haven’t bought one of these since I was in college, ahhhhhhh the memories! Madden here I come! I’m upgrading  form a PS-3 to now this new 5. Literally I’m in a whole new gaming relm!",5.0 out of 5 stars,"August 14, 2022",Kdog,https://www.amazon.com/gp/profile/amzn1.account.AG36YPJGBNE4PUVBLR5X5VDDTNFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
78,PlayStation 5 Console,Solid,MANNNEEEE it runs like a champ!!!,5.0 out of 5 stars,"August 29, 2022",Gerardo Hernandez,https://www.amazon.com/gp/profile/amzn1.account.AER6MEUPAVQQNWKJIEI7UXPB33RA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
79,PlayStation 5 Console,Good things come to those who wait!,Finally!  Purchased this after a very long wait.  Well worth it.  This console is awesome.  PS4 on steroids!!!,5.0 out of 5 stars,"August 20, 2022",MM,https://www.amazon.com/gp/profile/amzn1.account.AFZXJ6IH7QCTPUYAQZ4A6CZEV2CQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
80,PlayStation 5 Console,Insane loading time and 10 times quieter than PS4,"This is my best purchase of the year!I've been playing PS for so many years because of its exclusive games. I really enjoy it but the loading time was a bit long recently since the modern game's quality is good. I don't know what type of SSD this PS5 is using but the loading time is insane - most of the time it finishes while you read the text on the screen.With the fast loading time, the console can load the data more than you think - which can give you a way better gaming experience, the graphics are better and the lights and shadows in-game are more realistic.Another thing I have to mention is the noise of the console. If you had a PS4 you know every time you turn it on or start to play, it's just like you playing at the airport - super noisy. PS5 is 10 times quieter! That's a big thing because the noise is really a distraction when you try to play FPS games listening to the footsteps. A huge plus for FPS gamers.There are so many good things to say if you're a gamer. I can only say it's good if you are always a PS guy. I don't own a next-gen XBOX so I'm not sure how that performs, but as a PS player, you will be happy about these. The long time wait was worth it.Talk about the games, PS5 supports previous PS4 games and many of them can be upgraded to the PS5 version for free, the quality and experience were enhanced so enjoy!",5.0 out of 5 stars,"January 20, 2022",peter721,https://www.amazon.com/gp/profile/amzn1.account.AEVKKOSIMZYOMOONKZUF44J5QGEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
81,PlayStation 5 Console,Oh yeah!,Absolutely great console. Only issue at all is it is a big ole boy and needs breathing room so best to keep it outside of your entertainment center if the encasement areas are smaller. Other than that its awesome!,5.0 out of 5 stars,"August 8, 2022",SgtDookie,https://www.amazon.com/gp/profile/amzn1.account.AFNRBR5GUDUCHWGKGMZMY6BWZS2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
82,PlayStation 5 Console,Vary happy,Good,5.0 out of 5 stars,"September 1, 2022",chin chan,https://www.amazon.com/gp/profile/amzn1.account.AEEG7V63WRPOD4QXOM4D3HYPKBUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
83,PlayStation 5 Console,Great system performs well!,I've had this item for quite awhile now and I have nothing but a positive review for this item.  This item has treated me well and performs extremely well with high graphic intensive games.,4.0 out of 5 stars,"August 4, 2022",Mickiel Araya,https://www.amazon.com/gp/profile/amzn1.account.AEQZDN62KOLS7OVD5VU5POAXSXNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
84,PlayStation 5 Console,Finally,"I was so glad Amazon added a request invite option last month. And it finally came through for me the day after prime day was over. I love it. The haptic feedback from the dual sense controller is amazing, the frame rate is way more improved than the ps4. My package came within 2 days and everything with it was perfect. Don't give up hope guys.",5.0 out of 5 stars,"July 28, 2022",Nick,https://www.amazon.com/gp/profile/amzn1.account.AHPHK6RMCMGQ7AIBCRZIR6YCMRCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
85,PlayStation 5 Console,Blah Blah Blah and thank you Amazon,"You probably seen all the other 5 star reviews dripping with sweet and nice things to say about the PS5. All I need to say they are all right about how good the PS5 is over PS4.  Only two complaints, 1 The shortage of available PS5s to buy.  2 All AHs some how buying pallets full of PS5 then selling them at twice the price.Here is a shout for Amazon.  I put my name on an Amazon waiting list then only had to pay MSRP of $499 when it came available. Good for you, Amazon. That’s good customer service.",5.0 out of 5 stars,"July 20, 2022",Merv,https://www.amazon.com/gp/profile/amzn1.account.AFUPTXG6JMBC23ADXZYBT5TOVVMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
86,PlayStation 5 Console,Thank you Amazon.,"Amazing, finally, the problem is, I have two children :) and one moving out.",5.0 out of 5 stars,"August 18, 2022",Kat,https://www.amazon.com/gp/profile/amzn1.account.AGJGNGFHBYVXYOXYWRAN7KZZ2RUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
87,PlayStation 5 Console,"Easiest transaction, fastest delivery!","I purchased this through the invitation program. After months of attempting to get one through sony, and failing,  Amazon made this the fastest and easiest process. 6 hours from time of purchase to delivery! Definitely would recommend!!!",5.0 out of 5 stars,"August 9, 2022",Melinda Gonzalez,https://www.amazon.com/gp/profile/amzn1.account.AF5XKVP7XR4XC6X2OB2QJZQFHZCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
89,PlayStation 5 Console,2 years later,I finally got one. Not sure if the graphics are all they said it would be but I don’t have a 4K TV so that might be the isdue,4.0 out of 5 stars,"July 26, 2022",Nathan D Armstrong,https://www.amazon.com/gp/profile/amzn1.account.AECCLA4UU7GMXS4BFIYTW6D7MFJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
90,PlayStation 5 Console,Great system but controller does not last,The system is great. Load times is greatly improved. Graphics are great. The draw backs are the fan can be loud. The controllers do not last. Two have developed a drift.,4.0 out of 5 stars,"July 23, 2022",Robert LaRock,https://www.amazon.com/gp/profile/amzn1.account.AFXAUJ5E7FTWIDCAV5KX2EAW6XCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
91,PlayStation 5 Console,Great system!,The controllers are the best part. Huge upgrade over PS4 and superior to Xbox Series X controllers. Console is on the large size but looks cool.,5.0 out of 5 stars,"August 10, 2022",William Casamo,https://www.amazon.com/gp/profile/amzn1.account.AHQYIZNCYSOZKII7IBS36GYFTBBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
92,PlayStation 5 Console,Best Console Ever,Performs great. Graphics are evidently better than older generation consoles such as the PS4 and PS4 Pro.,5.0 out of 5 stars,"August 14, 2022",THE___ER,https://www.amazon.com/gp/profile/amzn1.account.AFHBS6WYNDIOQOBSROYWGFMRKIWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
93,PlayStation 5 Console,Love it,Love the new system and new feel to it.,5.0 out of 5 stars,"August 17, 2022",BG,https://www.amazon.com/gp/profile/amzn1.account.AHOUAVSPKDJEIKEQBAGV7Y6MS3VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
94,PlayStation 5 Console,Better than Xbox,"Getting a Ps5 was one of the best decisions I’ve ever made. Playing Spider-Man on this thing has gave me a brand new vision into the abilities of developers and console manufacturers alike. I’m really glad I opted out of getting an Xbox, personally didn’t want to get stuck playing Halo and Gears of War all the time. This bad boy can handle pretty much anything you throw at it, Spider-Man at max fidelity? Runs it like a champ. Even Horizon Zero Dawn looks great without the upgraded Ps5 version.",5.0 out of 5 stars,"June 26, 2022",Jacob Columbus,https://www.amazon.com/gp/profile/amzn1.account.AH5K42HMBBI2B6E635UAXKZRSPUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
95,PlayStation 5 Console,No issues,Delivered on time and in great shape.,5.0 out of 5 stars,"August 20, 2022",Retro dad,https://www.amazon.com/gp/profile/amzn1.account.AECKLDM6XZQJIRECP6VCB4BTA4AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
96,PlayStation 5 Console,So far so good!!,"Received my PS5 today! Like some, I put my name on the invite list and boom! Some months later I was invited.  Shipping was fast just as advertised.  Price was exactly what it should have been and I’m completely happy with what I received!  Awesome work AMAZON!!!",5.0 out of 5 stars,"August 2, 2022",John “Mr. So ExQuiiSiiTe” Oliver,https://www.amazon.com/gp/profile/amzn1.account.AGDEOMEX5NY373RDGMBIFNPIFUPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
97,PlayStation 5 Console,Thanks treasure truck,"It still took forever (especially to my heart) but finally I received an invite and in less than 48 hours I had my PS5 up and running, at retail price!",5.0 out of 5 stars,"August 4, 2022",Jon,https://www.amazon.com/gp/profile/amzn1.account.AGM5MAXJZVGSBKVAAXLSPAFZKQMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
98,PlayStation 5 Console,PS5!!!!!!!,Finally got one and is all the hype.,5.0 out of 5 stars,"August 16, 2022",Boogieman,https://www.amazon.com/gp/profile/amzn1.account.AG4KZN3FRMVJ3TBPWSNUEGAFTZEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
99,PlayStation 5 Console,Espectacular!,"Vale la pena cada dólar invertido, pasarás muchas horas divirtiéndote! El envío fue rápido, caja en perfecto estado sin golpes!",5.0 out of 5 stars,"August 5, 2022",Maikol Castro Murillo,https://www.amazon.com/gp/profile/amzn1.account.AH2LJ6ZREHAYE5S73L4W5S7DRBBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
100,PlayStation 5 Console,This is the future!,"Amazing graphics and super speed.  I am so grateful Amazon invited me to buy this system.  All in one entertainment center.  plays DVD, Bluray and cds.  Several apps like hbo, Netflix and the like.  Looks amazing too.  Thank you Amazon!",5.0 out of 5 stars,"July 18, 2022",ChemoBoy,https://www.amazon.com/gp/profile/amzn1.account.AFRIRHQJMBFWA3M4ERKWAH2OIEHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,True
